                  Temp     Hi    Low   Out    Dew  Wind  Wind   Wind    Hi    Hi   Wind   Heat    THW                Rain    Heat    Cool    In     In    In     In     In   In Air  Wind  Wind    ISS   Arc.
  Date    Time     Out   Temp   Temp   Hum    Pt. Speed   Dir    Run Speed   Dir  Chill  Index  Index   Bar    Rain  Rate    D-D     D-D    Temp   Hum    Dew   Heat    EMC Density  Samp   Tx   Recept  Int.
 6/30/18  9:55a   15.1   15.1   15.0    91   13.7   4.3     E   0.36   7.8     E   15.0   15.3   15.2  1020.3  0.00   0.8   0.011   0.000   26.2    87   23.8   29.1  18.80  .0720    117    1    100.0    5 
 6/30/18 10:00a   15.1   15.1   15.1    91   13.6   5.2     E   0.43   8.7     E   14.7   15.2   14.8  1020.3  0.00   0.8   0.011   0.000   26.1    87   23.7   28.8  18.82  .0721    118    1    100.0    5 
 6/30/18 10:05a   15.1   15.1   15.1    91   13.6   4.3     E   0.36   8.7     E   14.9   15.2   15.1  1020.4  0.00   0.0   0.011   0.000   25.9    88   23.8   28.8  19.40  .0721    117    1    100.0    5 
 6/30/18 10:10a   15.1   15.1   15.1    91   13.7   4.3   ESE   0.36   8.7     E   15.0   15.3   15.2  1020.3  0.00   0.0   0.011   0.000   25.8    88   23.7   28.6  19.41  .0721    117    1    100.0    5 
 6/30/18 10:15a   15.1   15.1   15.1    91   13.7   4.3   ESE   0.36   7.8   ESE   15.0   15.3   15.2  1020.4  0.00   0.0   0.011   0.000   25.7    88   23.6   28.4  19.42  .0722    117    1    100.0    5 
 6/30/18 10:20a   15.2   15.2   15.1    91   13.7   4.3     E   0.36   8.7   ESE   15.1   15.3   15.3  1020.5  0.00   0.0   0.011   0.000   25.7    89   23.8   28.4  19.95  .0722    117    1    100.0    5 
 6/30/18 10:25a   15.2   15.2   15.2    91   13.8   4.3     E   0.36   7.8     E   15.2   15.4   15.3  1020.6  0.00   0.0   0.011   0.000   25.6    89   23.7   28.2  19.95  .0722    117    1    100.0    5 
 6/30/18 10:30a   15.2   15.2   15.1    91   13.7   4.3     E   0.36   7.8     E   15.1   15.3   15.3  1020.7  0.00   0.0   0.011   0.000   25.6    89   23.7   28.2  19.95  .0722    117    1    100.0    5 
 6/30/18 10:35a   15.2   15.2   15.1    91   13.7   4.3   ESE   0.36   9.6     E   15.1   15.3   15.3  1020.6  0.00   0.0   0.011   0.000   25.6    89   23.7   28.2  19.95  .0722    117    1    100.0    5 
 6/30/18 10:40a   15.2   15.2   15.2    91   13.8   7.0     E   0.58  10.4     E   14.3   15.4   14.5  1020.6  0.00   0.0   0.011   0.000   25.5    89   23.6   28.1  19.95  .0722    117    1    100.0    5 
 6/30/18 10:45a   15.3   15.3   15.2    91   13.9   6.1     E   0.51   8.7     E   14.8   15.5   15.0  1020.5  0.00   0.0   0.010   0.000   25.4    89   23.5   27.9  19.95  .0723    117    1    100.0    5 
 6/30/18 10:50a   15.4   15.4   15.3    91   13.9   5.2     E   0.43   7.8     E   15.1   15.6   15.3  1020.6  0.00   0.0   0.010   0.000   25.4    89   23.5   27.9  19.95  .0723    117    1    100.0    5 
 6/30/18 10:55a   15.5   15.5   15.4    91   14.0   3.5     E   0.29   7.0     E   15.5   15.7   15.7  1020.6  0.00   0.0   0.010   0.000   25.3    89   23.4   27.8  19.95  .0723    117    1    100.0    5 
 6/30/18 11:00a   15.5   15.6   15.4    91   14.0   1.7     E   0.14   5.2     E   15.5   15.7   15.7  1020.5  0.00   0.0   0.010   0.000   25.3    89   23.4   27.8  19.95  .0723    117    1    100.0    5 
 6/30/18 11:05a   15.5   15.5   15.4    91   14.0   0.9     E   0.07   3.5     E   15.5   15.7   15.7  1020.6  0.00   0.0   0.010   0.000   25.3    90   23.6   27.8  20.45  .0723    117    1    100.0    5 
 6/30/18 11:10a   15.6   15.6   15.5    91   14.1   1.7     E   0.14   4.3     E   15.6   15.7   15.7  1020.5  0.00   0.0   0.010   0.000   25.3    90   23.6   27.8  20.45  .0723    117    1    100.0    5 
 6/30/18 11:15a   15.4   15.6   15.4    90   13.8   2.6     E   0.22   5.2     E   15.4   15.6   15.6  1020.5  0.00   0.0   0.010   0.000   25.3    89   23.4   27.8  19.95  .0723    118    1    100.0    5 
 6/30/18 11:20a   15.6   15.6   15.4    91   14.1   0.9   ENE   0.07   3.5   ESE   15.6   15.7   15.7  1020.4  0.00   0.0   0.010   0.000   25.2    89   23.3   27.6  19.95  .0723    117    1    100.0    5 
 6/30/18 11:25a   15.7   15.7   15.6    91   14.2   1.7    NE   0.14   6.1    NE   15.7   15.8   15.8  1020.5  0.00   0.0   0.009   0.000   25.2    89   23.3   27.6  19.95  .0723    117    1    100.0    5 
 6/30/18 11:30a   15.8   15.8   15.7    91   14.3   3.5     E   0.29   5.2     E   15.8   16.0   16.0  1020.6  0.00   0.0   0.009   0.000   25.2    90   23.5   27.6  20.45  .0723    117    1    100.0    5 
 6/30/18 11:35a   15.8   15.8   15.8    91   14.4   2.6     E   0.22   4.3     E   15.8   16.1   16.1  1020.5  0.00   0.0   0.009   0.000   25.2    90   23.5   27.6  20.45  .0723    117    1    100.0    5 
 6/30/18 11:40a   15.9   15.9   15.8    91   14.5   1.7   ESE   0.14   4.3   ESE   15.9   16.2   16.2  1020.5  0.00   0.0   0.008   0.000   25.1    90   23.4   27.4  20.45  .0724    117    1    100.0    5 
 6/30/18 11:45a   15.9   16.0   15.9    90   14.3   2.6   ESE   0.22   7.8   ESE   15.9   16.1   16.1  1020.5  0.00   0.0   0.008   0.000   25.1    90   23.4   27.4  20.45  .0724    117    1    100.0    5 
 6/30/18 11:50a   16.1   16.1   15.9    90   14.4   0.9   ESE   0.07   5.2   ESE   16.1   16.3   16.3  1020.4  0.00   0.0   0.008   0.000   25.1    90   23.4   27.4  20.45  .0724    117    1    100.0    5 
 6/30/18 11:55a   16.2   16.3   16.1    90   14.6   4.3     E   0.36   8.7     E   16.2   16.4   16.4  1020.5  0.00   0.0   0.007   0.000   25.1    90   23.4   27.4  20.45  .0724    117    1    100.0    5 
 6/30/18 12:00p   16.2   16.3   16.2    89   14.4   6.1     E   0.51   9.6     E   15.8   16.4   16.1  1020.4  0.00   0.0   0.008   0.000   25.1    90   23.4   27.4  20.45  .0724    117    1    100.0    5 
 6/30/18 12:05p   15.9   16.2   15.9    88   14.0   5.2   ESE   0.43   9.6   ESE   15.8   16.1   15.9  1020.4  0.00   0.0   0.008   0.000   25.1    90   23.3   27.3  20.45  .0724    117    1    100.0    5 
 6/30/18 12:10p   15.8   15.9   15.8    89   14.0   3.5   ESE   0.29   8.7   ESE   15.8   16.0   16.0  1020.5  0.00   0.0   0.009   0.000   25.1    90   23.3   27.3  20.45  .0724    117    1    100.0    5 
 6/30/18 12:15p   15.9   15.9   15.8    89   14.1   2.6   ESE   0.22   7.8   ESE   15.9   16.1   16.1  1020.4  0.00   0.0   0.008   0.000   25.1    90   23.3   27.3  20.45  .0724    117    1    100.0    5 
 6/30/18 12:20p   16.0   16.0   15.9    89   14.2   0.9   ESE   0.07   4.3   ESE   16.0   16.2   16.2  1020.4  0.00   0.0   0.008   0.000   24.9    90   23.2   27.2  20.45  .0724    117    1    100.0    5 
 6/30/18 12:25p   16.2   16.2   16.0    89   14.4   1.7   ESE   0.14   4.3   ESE   16.2   16.4   16.4  1020.5  0.00   0.0   0.008   0.000   25.1    91   23.5   27.4  20.99  .0724    118    1    100.0    5 
 6/30/18 12:30p   16.2   16.2   16.1    89   14.4   1.7   ESE   0.14   5.2   ESE   16.2   16.4   16.4  1020.5  0.00   0.0   0.007   0.000   25.1    91   23.5   27.4  20.99  .0724    117    1    100.0    5 
 6/30/18 12:35p   16.4   16.4   16.2    89   14.6   1.7   ESE   0.14   5.2   ESE   16.4   16.6   16.6  1020.5  0.00   0.0   0.007   0.000   25.1    91   23.5   27.4  20.99  .0724    117    1    100.0    5 
 6/30/18 12:40p   16.5   16.6   16.4    89   14.7   2.6     E   0.22   5.2     E   16.5   16.7   16.7  1020.5  0.00   0.0   0.006   0.000   25.1    91   23.5   27.4  20.99  .0724    117    1    100.0    5 
 6/30/18 12:45p   16.6   16.6   16.6    88   14.6   1.7     E   0.14   7.0     E   16.6   16.8   16.8  1020.5  0.00   0.0   0.006   0.000   25.1    91   23.5   27.4  20.99  .0724    117    1    100.0    5 
 6/30/18 12:50p   16.6   16.6   16.6    88   14.6   2.6     E   0.22   7.0     E   16.6   16.8   16.8  1020.5  0.00   0.0   0.006   0.000   25.1    91   23.5   27.4  20.99  .0724    117    1    100.0    5 
 6/30/18 12:55p   16.6   16.7   16.6    87   14.4   2.6     E   0.22   7.8   ESE   16.6   16.8   16.8  1020.5  0.00   0.0   0.006   0.000   25.1    91   23.5   27.4  20.99  .0724    117    1    100.0    5 
 6/30/18  1:00p   16.7   16.7   16.6    87   14.5   1.7     E   0.14   7.0     E   16.7   16.9   16.9  1020.5  0.00   0.0   0.006   0.000   25.1    91   23.5   27.4  20.99  .0724    117    1    100.0    5 
 6/30/18  1:05p   16.7   16.7   16.7    87   14.5   0.9    SE   0.07   3.5   ESE   16.7   16.9   16.9  1020.5  0.00   0.0   0.006   0.000   25.1    91   23.5   27.4  20.99  .0724    117    1    100.0    5 
 6/30/18  1:10p   16.8   16.8   16.8    87   14.6   1.7    SE   0.14   4.3    SE   16.8   17.0   17.0  1020.4  0.00   0.0   0.005   0.000   25.1    91   23.5   27.4  20.99  .0724    117    1    100.0    5 
 6/30/18  1:15p   16.9   16.9   16.8    86   14.6   1.7    SE   0.14   5.2    SE   16.9   17.2   17.2  1020.5  0.00   0.0   0.005   0.000   25.1    91   23.5   27.4  20.99  .0724    117    1    100.0    5 
 6/30/18  1:20p   17.1   17.1   16.9    86   14.7   0.9    SE   0.07   3.5   ESE   17.1   17.3   17.3  1020.5  0.00   0.0   0.004   0.000   25.1    91   23.5   27.4  20.99  .0724    117    1    100.0    5 
 6/30/18  1:25p   17.1   17.2   17.1    85   14.6   1.7    SE   0.14   3.5    SE   17.1   17.4   17.4  1020.4  0.00   0.0   0.004   0.000   25.1    91   23.5   27.4  20.99  .0723    117    1    100.0    5 
 6/30/18  1:30p   17.3   17.3   17.2    85   14.7   0.0    SE   0.00   0.9    SE   17.3   17.6   17.6  1020.3  0.00   0.0   0.004   0.000   25.1    91   23.5   27.4  20.99  .0723    117    1    100.0    5 
 6/30/18  1:35p   17.3   17.3   17.2    84   14.5   2.6   ESE   0.22   7.0   ESE   17.3   17.6   17.6  1020.3  0.00   0.0   0.004   0.000   25.1    91   23.5   27.4  20.99  .0723    117    1    100.0    5 
 6/30/18  1:40p   17.4   17.4   17.2    83   14.5   1.7   ESE   0.14   4.3   ESE   17.4   17.7   17.7  1020.3  0.00   0.0   0.003   0.000   25.1    90   23.3   27.3  20.45  .0724    118    1    100.0    5 
 6/30/18  1:45p   17.6   17.6   17.4    82   14.5   1.7    SE   0.14   4.3   SSE   17.6   17.9   17.9  1020.3  0.00   0.0   0.003   0.000   25.1    90   23.3   27.3  20.45  .0724    117    1    100.0    5 
 6/30/18  1:50p   17.8   17.8   17.7    81   14.5   2.6   SSE   0.22   8.7     S   17.8   18.1   18.1  1020.3  0.00   0.0   0.002   0.000   25.1    90   23.4   27.4  20.45  .0723    117    1    100.0    5 
 6/30/18  1:55p   17.9   17.9   17.8    79   14.2   1.7     S   0.14   7.0     S   17.9   18.2   18.2  1020.3  0.00   0.0   0.001   0.000   25.1    89   23.2   27.4  19.95  .0724    117    1    100.0    5 
 6/30/18  2:00p   18.0   18.0   17.9    79   14.3   2.6     S   0.22   7.8     S   18.0   18.3   18.3  1020.3  0.00   0.0   0.001   0.000   25.1    89   23.2   27.4  19.95  .0724    117    1    100.0    5 
 6/30/18  2:05p   18.1   18.1   18.0    80   14.6   1.7     S   0.14   8.7   SSW   18.1   18.4   18.4  1020.4  0.00   0.0   0.001   0.000   25.1    89   23.2   27.4  19.95  .0724    117    1    100.0    5 
 6/30/18  2:10p   18.1   18.1   18.0    78   14.2   1.7    SE   0.14   5.2     S   18.1   18.3   18.3  1020.4  0.00   0.0   0.001   0.000   25.2    89   23.3   27.6  19.95  .0723    117    1    100.0    5 
 6/30/18  2:15p   18.1   18.1   18.1    81   14.8   2.6   NNE   0.22   7.8     N   18.1   18.4   18.4  1020.4  0.00   0.0   0.001   0.000   25.2    89   23.3   27.6  19.95  .0723    117    1    100.0    5 
 6/30/18  2:20p   18.1   18.1   18.1    82   14.9   5.2     N   0.43   7.8     N   18.1   18.4   18.4  1020.3  0.00   0.0   0.001   0.000   25.3    89   23.4   27.8  19.95  .0723    117    1    100.0    5 
 6/30/18  2:25p   17.8   18.0   17.8    83   14.9   6.1    NE   0.51   8.7   NNE   17.8   18.1   18.1  1020.3  0.00   0.0   0.002   0.000   25.3    89   23.4   27.8  19.95  .0723    117    1    100.0    5 
 6/30/18  2:30p   17.8   17.8   17.7    84   15.0   7.0   NNE   0.58  10.4    NE   17.3   18.1   17.7  1020.2  0.00   0.0   0.002   0.000   25.4    90   23.7   28.0  20.45  .0722    117    1    100.0    5 
 6/30/18  2:35p   17.7   17.8   17.7    84   15.0   3.5   NNE   0.29   7.8    NE   17.7   18.1   18.1  1020.2  0.00   0.0   0.002   0.000   25.4    90   23.7   28.0  20.45  .0722    117    1    100.0    5 
 6/30/18  2:40p   17.5   17.7   17.5    85   14.9   9.6   NNE   0.80  11.3   NNE   15.8   17.8   16.1  1020.1  0.00   0.0   0.003   0.000   25.4    90   23.7   28.0  20.45  .0722    117    1    100.0    5 
 6/30/18  2:45p   17.3   17.4   17.3    86   14.9   8.7   NNE   0.72  11.3   NNE   15.9   17.6   16.2  1020.1  0.00   0.0   0.004   0.000   25.5    90   23.7   28.1  20.45  .0722    117    1    100.0    5 
 6/30/18  2:50p   17.2   17.3   17.2    87   15.0   7.8   NNE   0.65   9.6   NNE   16.2   17.5   16.5  1020.1  0.00   0.0   0.004   0.000   25.5    90   23.7   28.1  20.45  .0722    118    1    100.0    5 
 6/30/18  2:55p   17.1   17.2   17.1    87   14.9   8.7   NNE   0.72  10.4   NNE   15.6   17.3   15.9  1020.1  0.00   0.0   0.004   0.000   25.6    90   23.8   28.3  20.45  .0721    117    1    100.0    5 
 6/30/18  3:00p   17.0   17.1   17.0    87   14.8   8.7   NNE   0.72   9.6   NNE   15.6   17.3   15.8  1020.1  0.00   0.0   0.005   0.000   25.6    91   24.0   28.4  21.01  .0721    117    1    100.0    5 
 6/30/18  3:05p   17.0   17.1   17.0    88   15.0   8.7   NNE   0.72   9.6   NNE   15.6   17.3   15.8  1020.0  0.00   0.0   0.005   0.000   25.6    90   23.8   28.3  20.45  .0721    117    1    100.0    5 
 6/30/18  3:10p   17.0   17.0   16.9    88   15.0   7.8   NNE   0.65   9.6   NNE   15.9   17.3   16.2  1020.0  0.00   0.0   0.005   0.000   25.6    91   24.0   28.4  21.01  .0721    117    1    100.0    5 
 6/30/18  3:15p   17.0   17.0   17.0    88   15.0   7.8   NNE   0.65   9.6   NNE   15.9   17.3   16.2  1019.9  0.00   0.0   0.005   0.000   25.6    91   24.0   28.4  21.01  .0721    117    2    100.0    5 
 6/30/18  3:20p   17.1   17.1   17.0    87   14.9   7.0    NE   0.58   8.7   NNE   16.5   17.3   16.8  1020.0  0.00   0.0   0.004   0.000   25.6    91   24.0   28.4  21.01  .0721    117    1    100.0    5 
 6/30/18  3:25p   17.2   17.2   17.1    87   15.0   7.8    NE   0.65   9.6    NE   16.2   17.6   16.6  1020.0  0.00   0.0   0.004   0.000   25.6    91   24.0   28.4  21.01  .0721    117    1    100.0    5 
 6/30/18  3:30p   17.2   17.3   17.2    87   15.0   9.6   NNE   0.80  10.4   NNE   15.4   17.6   15.8  1020.0  0.00   0.0   0.004   0.000   25.7    90   24.0   28.6  20.45  .0721    117    1    100.0    5 
 6/30/18  3:35p   17.2   17.2   17.2    87   15.0   7.8   NNE   0.65   9.6   NNE   16.2   17.6   16.6  1020.0  0.00   0.0   0.004   0.000   25.7    91   24.1   28.6  21.02  .0721    117    1    100.0    5 
 6/30/18  3:40p   17.2   17.3   17.2    87   15.0   7.0   NNE   0.58   8.7   NNE   16.7   17.6   17.1  1019.9  0.00   0.0   0.004   0.000   25.7    91   24.1   28.6  21.02  .0721    117    1    100.0    5 
 6/30/18  3:45p   17.2   17.3   17.2    87   15.0   7.8    NE   0.65   9.6    NE   16.2   17.6   16.6  1019.9  0.00   0.0   0.004   0.000   25.8    91   24.3   28.8  21.02  .0720    117    1    100.0    5 
 6/30/18  3:50p   17.3   17.3   17.2    87   15.1   8.7   NNE   0.72  10.4   NNE   15.9   17.6   16.2  1019.8  0.00   0.0   0.004   0.000   25.8    90   24.1   28.8  20.45  .0720    117    1    100.0    5 
 6/30/18  3:55p   17.3   17.3   17.3    87   15.1   7.8    NE   0.65   8.7    NE   16.3   17.7   16.7  1019.9  0.00   0.0   0.003   0.000   25.8    90   24.1   28.8  20.45  .0720    117    1    100.0    5 
 6/30/18  4:00p   17.3   17.3   17.3    87   15.1   7.8    NE   0.65   9.6    NE   16.3   17.7   16.7  1019.9  0.00   0.0   0.003   0.000   25.9    90   24.2   28.9  20.45  .0720    118    1    100.0    5 
 6/30/18  4:05p   17.4   17.4   17.3    87   15.2   7.0    NE   0.58   7.8    NE   16.9   17.7   17.2  1019.9  0.00   0.0   0.003   0.000   25.9    90   24.2   28.9  20.45  .0720    117    1    100.0    5 
 6/30/18  4:10p   17.4   17.4   17.4    86   15.0   7.0    NE   0.58   7.8    NE   16.9   17.7   17.2  1019.9  0.00   0.0   0.003   0.000   25.9    90   24.2   28.9  20.45  .0720    117    3    100.0    5 
 6/30/18  4:15p   17.5   17.5   17.4    87   15.3   7.0    NE   0.58   8.7    NE   17.1   17.8   17.4  1019.9  0.00   0.0   0.003   0.000   26.1    90   24.3   29.2  20.45  .0720    117    1    100.0    5 
 6/30/18  4:20p   17.6   17.6   17.5    86   15.2   7.8    NE   0.65   8.7    NE   16.6   17.9   16.9  1019.9  0.00   0.0   0.003   0.000   26.1    90   24.3   29.2  20.45  .0720    117    1    100.0    5 
 6/30/18  4:25p   17.6   17.7   17.6    85   15.1   7.8    NE   0.65   9.6    NE   16.7   17.9   17.0  1019.8  0.00   0.0   0.003   0.000   26.1    90   24.3   29.2  20.45  .0720    117    1    100.0    5 
 6/30/18  4:30p   17.6   17.6   17.6    85   15.1   8.7    NE   0.72   9.6    NE   16.3   17.9   16.6  1019.8  0.00   0.0   0.003   0.000   26.1    90   24.3   29.2  20.45  .0720    117    1    100.0    5 
 6/30/18  4:35p   17.6   17.6   17.6    86   15.2   8.7    NE   0.72   9.6    NE   16.2   17.9   16.6  1019.8  0.00   0.0   0.003   0.000   26.2    90   24.4   29.4  20.45  .0719    117    1    100.0    5 
 6/30/18  4:40p   17.5   17.6   17.5    86   15.1   7.8    NE   0.65   8.7    NE   16.6   17.8   16.9  1019.8  0.00   0.0   0.003   0.000   26.2    90   24.4   29.4  20.45  .0719    117    1    100.0    5 
 6/30/18  4:45p   17.5   17.6   17.5    86   15.1   7.8    NE   0.65   8.7    NE   16.6   17.8   16.9  1019.8  0.00   0.0   0.003   0.000   26.2    90   24.4   29.4  20.45  .0719    117    1    100.0    5 
 6/30/18  4:50p   17.5   17.6   17.5    86   15.1   7.0    NE   0.58   8.7     E   17.1   17.8   17.4  1019.8  0.00   0.0   0.003   0.000   26.1    90   24.3   29.2  20.45  .0720    117    1    100.0    5 
 6/30/18  4:55p   17.5   17.5   17.5    86   15.1   7.0    NE   0.58   8.7    NE   17.1   17.8   17.4  1019.7  0.00   0.0   0.003   0.000   26.1    90   24.3   29.2  20.45  .0720    117    1    100.0    5 
 6/30/18  5:00p   17.4   17.5   17.4    86   15.1   7.8    NE   0.65   8.7    NE   16.5   17.8   16.8  1019.7  0.00   0.0   0.003   0.000   25.9    90   24.2   28.9  20.45  .0720    117    1    100.0    5 
 6/30/18  5:05p   17.4   17.4   17.4    86   15.0   7.8    NE   0.65   9.6    NE   16.4   17.7   16.8  1019.7  0.00   0.0   0.003   0.000   25.9    90   24.2   28.9  20.45  .0720    117    1    100.0    5 
 6/30/18  5:10p   17.4   17.4   17.3    86   15.0   8.7    NE   0.72  10.4    NE   16.0   17.7   16.3  1019.6  0.00   0.0   0.003   0.000   25.9    90   24.2   28.9  20.45  .0720    117    1    100.0    5 
 6/30/18  5:15p   17.3   17.3   17.3    86   14.9   9.6    NE   0.80  10.4    NE   15.5   17.6   15.8  1019.6  0.00   0.0   0.004   0.000   25.9    90   24.2   28.9  20.45  .0720    118    1    100.0    5 
 6/30/18  5:20p   17.3   17.3   17.3    86   14.9   8.7    NE   0.72  10.4    NE   15.9   17.6   16.2  1019.6  0.00   0.0   0.004   0.000   25.9    90   24.2   28.9  20.45  .0720    117    1    100.0    5 
 6/30/18  5:25p   17.3   17.3   17.3    86   14.9   9.6    NE   0.80  10.4    NE   15.5   17.6   15.8  1019.6  0.00   0.0   0.004   0.000   25.9    90   24.2   28.9  20.45  .0720    117    1    100.0    5 
 6/30/18  5:30p   17.2   17.3   17.2    86   14.9   9.6    NE   0.80  10.4    NE   15.4   17.5   15.7  1019.6  0.00   0.0   0.004   0.000   25.9    90   24.2   28.9  20.45  .0720    117    1    100.0    5 
 6/30/18  5:35p   17.2   17.2   17.2    86   14.9  10.4    NE   0.87  12.2    NE   15.1   17.5   15.4  1019.7  0.00   0.0   0.004   0.000   25.9    90   24.2   28.9  20.45  .0720    117    1    100.0    5 
 6/30/18  5:40p   17.2   17.2   17.2    87   15.0   9.6    NE   0.80  12.2    NE   15.4   17.6   15.8  1019.6  0.00   0.0   0.004   0.000   25.9    90   24.2   28.9  20.45  .0720    117    1    100.0    5 
 6/30/18  5:45p   17.1   17.2   17.1    86   14.7  10.4    NE   0.87  13.0    NE   15.0   17.4   15.3  1019.6  0.00   0.0   0.004   0.000   25.9    90   24.2   28.9  20.45  .0720    117    1    100.0    5 
 6/30/18  5:50p   17.2   17.2   17.1    87   15.0   9.6    NE   0.80  11.3    NE   15.4   17.5   15.7  1019.6  0.00   0.0   0.004   0.000   25.4    92   24.0   28.2  21.11  .0721    117    1    100.0    5 
 6/30/18  5:55p   17.2   17.2   17.1    87   15.0   9.6    NE   0.80  11.3    NE   15.4   17.5   15.7  1019.5  0.00   0.0   0.004   0.000   25.1    91   23.5   27.5  20.99  .0723    117    1    100.0    5 
 6/30/18  6:00p   17.2   17.2   17.2    87   15.0   9.6    NE   0.80  11.3    NE   15.4   17.5   15.7  1019.5  0.00   0.0   0.004   0.000   25.1    92   23.7   27.6  21.09  .0722    117    1    100.0    5 
 6/30/18  6:05p   17.2   17.2   17.2    86   14.9   9.6    NE   0.80  10.4    NE   15.4   17.5   15.7  1019.5  0.00   0.0   0.004   0.000   25.2    91   23.6   27.7  21.00  .0722    117    1    100.0    5 
 6/30/18  6:10p   17.2   17.2   17.2    86   14.8   9.6    NE   0.80  11.3    NE   15.4   17.4   15.7  1019.6  0.00   0.0   0.004   0.000   25.3    91   23.8   27.9  21.00  .0722    117    1    100.0    5 
 6/30/18  6:15p   17.1   17.2   17.1    86   14.7  10.4    NE   0.87  11.3    NE   15.0   17.4   15.3  1019.6  0.00   0.0   0.004   0.000   25.3    91   23.8   27.9  21.00  .0722    117    1    100.0    5 
 6/30/18  6:20p   17.1   17.1   17.1    87   14.9  10.4    NE   0.87  11.3    NE   15.0   17.4   15.3  1019.6  0.00   0.0   0.004   0.000   25.4    91   23.9   28.1  21.01  .0721    117    1    100.0    5 
 6/30/18  6:25p   17.1   17.1   17.1    87   14.9  10.4    NE   0.87  12.2    NE   14.9   17.3   15.2  1019.6  0.00   0.0   0.004   0.000   25.4    91   23.9   28.1  21.01  .0721    118    1    100.0    5 
 6/30/18  6:30p   17.1   17.1   17.0    87   14.9  10.4    NE   0.87  12.2    NE   14.9   17.3   15.2  1019.6  0.00   0.0   0.004   0.000   25.4    91   23.9   28.1  21.01  .0721    117    1    100.0    5 
 6/30/18  6:35p   17.0   17.1   17.0    87   14.8  10.4    NE   0.87  12.2    NE   14.8   17.3   15.1  1019.6  0.00   0.0   0.005   0.000   25.4    91   23.9   28.1  21.01  .0721    117    1    100.0    5 
 6/30/18  6:40p   17.0   17.1   17.0    87   14.8  10.4    NE   0.87  12.2    NE   14.8   17.3   15.1  1019.6  0.00   0.0   0.005   0.000   25.4    91   23.9   28.1  21.01  .0721    117    1    100.0    5 
 6/30/18  6:45p   17.1   17.1   17.0    86   14.7  10.4   ENE   0.87  13.0   ENE   14.9   17.3   15.2  1019.6  0.00   0.0   0.004   0.000   25.4    91   23.9   28.1  21.01  .0721    117    1    100.0    5 
 6/30/18  6:50p   17.2   17.2   17.1    85   14.7  10.4   ENE   0.87  13.9   ENE   15.1   17.5   15.4  1019.6  0.00   0.0   0.004   0.000   25.4    90   23.7   28.0  20.45  .0722    117    1    100.0    5 
 6/30/18  6:55p   17.3   17.3   17.2    85   14.8   8.7   ENE   0.72  12.2   ENE   15.9   17.6   16.2  1019.6  0.00   0.0   0.003   0.000   25.4    90   23.7   28.0  20.45  .0722    117    1    100.0    5 
 6/30/18  7:00p   17.3   17.3   17.3    83   14.4   9.6     E   0.80  12.2     E   15.6   17.6   15.8  1019.5  0.00   0.0   0.003   0.000   25.4    90   23.7   28.0  20.45  .0722    117    1    100.0    5 
 6/30/18  7:05p   17.5   17.5   17.3    83   14.6   8.7     E   0.72  11.3     E   16.2   17.8   16.4  1019.5  0.00   0.0   0.003   0.000   25.4    89   23.5   27.9  19.95  .0722    117    1    100.0    5 
 6/30/18  7:10p   17.5   17.6   17.5    82   14.4   9.6     E   0.80  12.2     E   15.8   17.8   16.1  1019.5  0.00   0.0   0.003   0.000   25.3    90   23.6   27.8  20.45  .0722    117    1    100.0    5 
 6/30/18  7:15p   17.5   17.6   17.5    82   14.4   9.6     E   0.80  11.3     E   15.8   17.8   16.1  1019.6  0.00   0.0   0.003   0.000   25.3    90   23.6   27.8  20.45  .0722    117    1    100.0    5 
 6/30/18  7:20p   17.4   17.5   17.4    82   14.3   7.8     E   0.65  10.4     E   16.5   17.7   16.7  1019.6  0.00   0.0   0.003   0.000   25.3    90   23.6   27.8  20.45  .0722    117    1    100.0    5 
 6/30/18  7:25p   17.4   17.5   17.4    82   14.3   6.1     E   0.51  10.4     E   17.4   17.7   17.6  1019.6  0.00   0.0   0.003   0.000   25.2    90   23.5   27.6  20.45  .0723    117    1    100.0    5 
 6/30/18  7:30p   17.4   17.4   17.4    82   14.3   6.1     E   0.51  10.4     E   17.3   17.6   17.6  1019.6  0.00   0.0   0.003   0.000   25.2    90   23.5   27.6  20.45  .0723    117    1    100.0    5 
 6/30/18  7:35p   17.3   17.4   17.3    82   14.2   7.8     E   0.65  10.4     E   16.3   17.6   16.6  1019.6  0.00   0.0   0.003   0.000   25.2    89   23.3   27.6  19.95  .0723    117    1    100.0    5 
 6/30/18  7:40p   17.3   17.4   17.3    82   14.2   7.8     E   0.65   9.6     E   16.3   17.6   16.6  1019.6  0.00   0.0   0.003   0.000   25.2    90   23.5   27.6  20.45  .0723    118    1    100.0    5 
 6/30/18  7:45p   17.3   17.3   17.3    82   14.2   7.8     E   0.65  10.4   ENE   16.3   17.5   16.5  1019.7  0.00   0.0   0.004   0.000   25.1    89   23.2   27.4  19.95  .0723    117    1    100.0    5 
 6/30/18  7:50p   17.2   17.3   17.2    82   14.1   7.8     E   0.65  10.4   ENE   16.2   17.4   16.4  1019.7  0.00   0.0   0.004   0.000   25.2    90   23.5   27.6  20.45  .0723    117    1    100.0    5 
 6/30/18  7:55p   17.2   17.2   17.2    82   14.1   6.1     E   0.51   9.6   ESE   17.2   17.4   17.4  1019.6  0.00   0.0   0.004   0.000   25.2    89   23.3   27.6  19.95  .0723    117    3    100.0    5 
